epoch,train_loss,train_box_loss,train_conf_loss,train_class_loss,val_precision,val_recall,val_f1,lr
648,0.46348,0.44332,0.01815,0.00200,0.79167,1.00000,0.87071,0.0003113
649,0.44682,0.42490,0.01960,0.00232,0.79167,1.00000,0.87071,0.0003098
650,0.43007,0.41097,0.01714,0.00196,0.85417,1.00000,0.91833,0.0003084
651,0.44689,0.42361,0.02090,0.00237,0.85417,1.00000,0.91833,0.0003070
652,0.41940,0.40052,0.01686,0.00201,0.85417,1.00000,0.91833,0.0003056
653,0.40687,0.38764,0.01738,0.00184,0.85417,1.00000,0.91833,0.0003041
654,0.41471,0.39552,0.01690,0.00230,0.85417,1.00000,0.91833,0.0003027
655,0.43408,0.41078,0.02140,0.00190,0.85417,1.00000,0.91833,0.0003013
656,0.40242,0.38323,0.01759,0.00160,0.85417,1.00000,0.91833,0.0002999
657,0.39463,0.37487,0.01825,0.00151,0.85417,1.00000,0.91833,0.0002985
658,0.42472,0.40573,0.01755,0.00144,0.85417,1.00000,0.91833,0.0002971
659,0.42979,0.41081,0.01631,0.00267,0.85417,1.00000,0.91833,0.0002956
660,0.42044,0.40147,0.01709,0.00188,0.85417,1.00000,0.91833,0.0002942
661,0.40683,0.38871,0.01578,0.00235,0.85417,1.00000,0.91833,0.0002928
662,0.44533,0.42787,0.01567,0.00179,0.85417,1.00000,0.91833,0.0002914
663,0.41860,0.39922,0.01737,0.00200,0.85417,1.00000,0.91833,0.0002900
664,0.43684,0.41518,0.01962,0.00204,0.85417,1.00000,0.91833,0.0002886
665,0.44709,0.42636,0.01837,0.00236,0.85417,1.00000,0.91833,0.0002872
666,0.43501,0.41191,0.01973,0.00337,0.85417,1.00000,0.91833,0.0002858
667,0.42280,0.40536,0.01566,0.00178,0.85417,1.00000,0.91833,0.0002844
668,0.44075,0.41778,0.02063,0.00234,0.85417,1.00000,0.91833,0.0002831
669,0.46089,0.44122,0.01692,0.00274,0.85417,1.00000,0.91833,0.0002817
670,0.44804,0.42894,0.01627,0.00283,0.84097,1.00000,0.90613,0.0002803
671,0.42540,0.40400,0.01849,0.00290,0.84097,1.00000,0.90613,0.0002789
672,0.45718,0.43716,0.01751,0.00252,0.84097,1.00000,0.90613,0.0002775
673,0.40107,0.38272,0.01547,0.00289,0.84097,1.00000,0.90613,0.0002761
674,0.39765,0.37722,0.01769,0.00275,0.84097,1.00000,0.90613,0.0002748
675,0.39979,0.38193,0.01578,0.00208,0.84097,1.00000,0.90613,0.0002734
676,0.39095,0.37306,0.01592,0.00198,0.84097,1.00000,0.90613,0.0002720
677,0.42475,0.40438,0.01840,0.00198,0.84097,1.00000,0.90613,0.0002706
678,0.38889,0.37075,0.01603,0.00211,0.84097,1.00000,0.90613,0.0002693
679,0.42345,0.40432,0.01704,0.00209,0.84097,1.00000,0.90613,0.0002679
680,0.40313,0.38650,0.01495,0.00169,0.90625,1.00000,0.94762,0.0002665
681,0.43814,0.42120,0.01487,0.00207,0.90625,1.00000,0.94762,0.0002652
682,0.44181,0.41264,0.02592,0.00325,0.90625,1.00000,0.94762,0.0002638
683,0.42684,0.40796,0.01713,0.00175,0.90625,1.00000,0.94762,0.0002625
684,0.38611,0.36672,0.01751,0.00189,0.90625,1.00000,0.94762,0.0002611
685,0.41388,0.39047,0.02076,0.00265,0.90625,1.00000,0.94762,0.0002597
686,0.39461,0.37818,0.01465,0.00179,0.90625,1.00000,0.94762,0.0002584
687,0.39788,0.38117,0.01500,0.00170,0.90625,1.00000,0.94762,0.0002571
688,0.36679,0.35117,0.01392,0.00170,0.90625,1.00000,0.94762,0.0002557
689,0.38235,0.36521,0.01533,0.00181,0.90625,1.00000,0.94762,0.0002544
690,0.39325,0.37496,0.01642,0.00187,0.77500,1.00000,0.86560,0.0002530
691,0.39710,0.38134,0.01428,0.00147,0.77500,1.00000,0.86560,0.0002517
692,0.37126,0.35319,0.01649,0.00158,0.77500,1.00000,0.86560,0.0002504
693,0.43172,0.41319,0.01697,0.00155,0.77500,1.00000,0.86560,0.0002490
694,0.37952,0.36401,0.01389,0.00162,0.77500,1.00000,0.86560,0.0002477
695,0.39030,0.37251,0.01619,0.00160,0.77500,1.00000,0.86560,0.0002464
696,0.36283,0.34708,0.01413,0.00162,0.77500,1.00000,0.86560,0.0002450
697,0.37388,0.35781,0.01442,0.00166,0.77500,1.00000,0.86560,0.0002437
698,0.40672,0.38753,0.01730,0.00189,0.77500,1.00000,0.86560,0.0002424
699,0.38088,0.36562,0.01376,0.00150,0.77500,1.00000,0.86560,0.0002411
700,0.37275,0.35635,0.01466,0.00175,0.83472,1.00000,0.90546,0.0002398
701,0.38211,0.36249,0.01815,0.00147,0.83472,1.00000,0.90546,0.0002385
702,0.37426,0.35797,0.01465,0.00163,0.83472,1.00000,0.90546,0.0002371
703,0.39202,0.37160,0.01901,0.00140,0.83472,1.00000,0.90546,0.0002358
704,0.38191,0.36526,0.01517,0.00148,0.83472,1.00000,0.90546,0.0002345
705,0.36939,0.35132,0.01645,0.00163,0.83472,1.00000,0.90546,0.0002332
706,0.38689,0.37106,0.01402,0.00181,0.83472,1.00000,0.90546,0.0002319
707,0.35240,0.33607,0.01453,0.00180,0.83472,1.00000,0.90546,0.0002306
708,0.35113,0.33403,0.01570,0.00140,0.83472,1.00000,0.90546,0.0002293
709,0.36378,0.34465,0.01699,0.00214,0.83472,1.00000,0.90546,0.0002281
710,0.37005,0.35483,0.01330,0.00191,0.83472,1.00000,0.90546,0.0002268
711,0.34082,0.32458,0.01482,0.00142,0.83472,1.00000,0.90546,0.0002255
712,0.36601,0.34864,0.01367,0.00371,0.83472,1.00000,0.90546,0.0002242
713,0.34374,0.32803,0.01393,0.00179,0.83472,1.00000,0.90546,0.0002229
714,0.35898,0.33809,0.01836,0.00253,0.83472,1.00000,0.90546,0.0002216
715,0.34679,0.33205,0.01300,0.00174,0.83472,1.00000,0.90546,0.0002204
716,0.35642,0.34283,0.01197,0.00162,0.83472,1.00000,0.90546,0.0002191
717,0.48823,0.36289,0.12081,0.00454,0.83472,1.00000,0.90546,0.0002178
718,0.37966,0.35908,0.01862,0.00197,0.83472,1.00000,0.90546,0.0002166
719,0.37242,0.34990,0.01998,0.00254,0.83472,1.00000,0.90546,0.0002153
720,0.37454,0.35492,0.01795,0.00167,0.85417,1.00000,0.91833,0.0002140
721,0.37017,0.35049,0.01777,0.00191,0.85417,1.00000,0.91833,0.0002128
722,0.38273,0.36167,0.01715,0.00390,0.85417,1.00000,0.91833,0.0002115
723,0.38616,0.36587,0.01852,0.00177,0.85417,1.00000,0.91833,0.0002103
724,0.37118,0.35048,0.01903,0.00167,0.85417,1.00000,0.91833,0.0002090
725,0.35667,0.33705,0.01828,0.00134,0.85417,1.00000,0.91833,0.0002078
726,0.35769,0.34003,0.01628,0.00139,0.85417,1.00000,0.91833,0.0002065
727,0.35461,0.33683,0.01624,0.00155,0.85417,1.00000,0.91833,0.0002053
728,0.35362,0.33418,0.01802,0.00142,0.85417,1.00000,0.91833,0.0002041
729,0.34794,0.32884,0.01789,0.00121,0.85417,1.00000,0.91833,0.0002028
730,0.33305,0.31607,0.01550,0.00148,0.87847,1.00000,0.93291,0.0002016
731,0.37711,0.35930,0.01575,0.00206,0.87847,1.00000,0.93291,0.0002004
732,0.35946,0.34112,0.01654,0.00180,0.87847,1.00000,0.93291,0.0001992
733,0.38566,0.36886,0.01542,0.00137,0.87847,1.00000,0.93291,0.0001979
734,0.34484,0.32972,0.01352,0.00160,0.87847,1.00000,0.93291,0.0001967
735,0.38346,0.36514,0.01652,0.00180,0.87847,1.00000,0.93291,0.0001955
736,0.36903,0.35090,0.01631,0.00182,0.87847,1.00000,0.93291,0.0001943
737,0.36250,0.34642,0.01451,0.00157,0.87847,1.00000,0.93291,0.0001931
738,0.36682,0.35201,0.01349,0.00132,0.87847,1.00000,0.93291,0.0001919
739,0.35867,0.34195,0.01543,0.00129,0.87847,1.00000,0.93291,0.0001907
740,0.33079,0.31491,0.01449,0.00140,0.84444,1.00000,0.90625,0.0001895
741,0.32219,0.30520,0.01558,0.00142,0.84444,1.00000,0.90625,0.0001883
742,0.33944,0.32208,0.01603,0.00132,0.84444,1.00000,0.90625,0.0001871
743,0.35341,0.33583,0.01562,0.00196,0.84444,1.00000,0.90625,0.0001859
744,0.35262,0.33533,0.01617,0.00111,0.84444,1.00000,0.90625,0.0001847
745,0.36022,0.34283,0.01616,0.00124,0.84444,1.00000,0.90625,0.0001835
746,0.35280,0.33643,0.01461,0.00176,0.84444,1.00000,0.90625,0.0001823
747,0.36207,0.34560,0.01506,0.00142,0.84444,1.00000,0.90625,0.0001812
748,0.33585,0.32061,0.01377,0.00147,0.84444,1.00000,0.90625,0.0001800
749,0.34410,0.32925,0.01352,0.00133,0.84444,1.00000,0.90625,0.0001788
750,0.35013,0.33367,0.01534,0.00113,0.85417,1.00000,0.91833,0.0001777
751,0.34224,0.31991,0.02094,0.00139,0.85417,1.00000,0.91833,0.0001765
752,0.34409,0.32618,0.01621,0.00169,0.85417,1.00000,0.91833,0.0001753
753,0.31305,0.29425,0.01745,0.00135,0.85417,1.00000,0.91833,0.0001742
754,0.32699,0.31109,0.01471,0.00119,0.85417,1.00000,0.91833,0.0001730
755,0.33517,0.31891,0.01490,0.00136,0.85417,1.00000,0.91833,0.0001719
756,0.34295,0.32646,0.01515,0.00134,0.85417,1.00000,0.91833,0.0001707
757,0.29904,0.28392,0.01360,0.00152,0.85417,1.00000,0.91833,0.0001696
758,0.35114,0.33456,0.01458,0.00200,0.85417,1.00000,0.91833,0.0001684
759,0.30836,0.29401,0.01318,0.00118,0.85417,1.00000,0.91833,0.0001673
760,0.31520,0.30081,0.01295,0.00143,0.84444,1.00000,0.90625,0.0001661
761,0.30792,0.29406,0.01252,0.00134,0.84444,1.00000,0.90625,0.0001650
762,0.29960,0.28474,0.01350,0.00136,0.84444,1.00000,0.90625,0.0001639
763,0.34223,0.31815,0.02270,0.00138,0.84444,1.00000,0.90625,0.0001628
764,0.32287,0.30561,0.01618,0.00108,0.84444,1.00000,0.90625,0.0001616
765,0.33836,0.32017,0.01668,0.00151,0.84444,1.00000,0.90625,0.0001605
766,0.30577,0.28923,0.01536,0.00117,0.84444,1.00000,0.90625,0.0001594
767,0.34580,0.32700,0.01402,0.00478,0.84444,1.00000,0.90625,0.0001583
768,0.32545,0.30957,0.01462,0.00126,0.84444,1.00000,0.90625,0.0001572
769,0.29229,0.27640,0.01363,0.00226,0.84444,1.00000,0.90625,0.0001561
770,0.30965,0.29134,0.01623,0.00208,0.81319,1.00000,0.88958,0.0001550
771,0.34134,0.32217,0.01588,0.00329,0.81319,1.00000,0.88958,0.0001539
772,0.32090,0.30636,0.01332,0.00121,0.81319,1.00000,0.88958,0.0001528
773,0.31317,0.29862,0.01310,0.00145,0.81319,1.00000,0.88958,0.0001517
774,0.31713,0.29593,0.01978,0.00141,0.81319,1.00000,0.88958,0.0001506
775,0.30384,0.28660,0.01563,0.00161,0.81319,1.00000,0.88958,0.0001495
776,0.26210,0.24704,0.01379,0.00127,0.81319,1.00000,0.88958,0.0001484
777,0.31052,0.29724,0.01208,0.00120,0.81319,1.00000,0.88958,0.0001474
778,0.31953,0.30496,0.01328,0.00129,0.81319,1.00000,0.88958,0.0001463
779,0.30159,0.28609,0.01383,0.00167,0.81319,1.00000,0.88958,0.0001452
780,0.29496,0.28092,0.01283,0.00120,0.85417,1.00000,0.91833,0.0001442
781,0.33030,0.31445,0.01458,0.00128,0.85417,1.00000,0.91833,0.0001431
782,0.34958,0.33072,0.01751,0.00135,0.85417,1.00000,0.91833,0.0001420
783,0.31009,0.29544,0.01363,0.00101,0.85417,1.00000,0.91833,0.0001410
784,0.29124,0.27436,0.01569,0.00119,0.85417,1.00000,0.91833,0.0001399
785,0.31773,0.30187,0.01469,0.00117,0.85417,1.00000,0.91833,0.0001389
786,0.28449,0.26959,0.01378,0.00111,0.85417,1.00000,0.91833,0.0001378
787,0.27576,0.26148,0.01336,0.00092,0.85417,1.00000,0.91833,0.0001368
788,0.28525,0.26801,0.01353,0.00371,0.85417,1.00000,0.91833,0.0001358
789,0.31008,0.29058,0.01486,0.00464,0.85417,1.00000,0.91833,0.0001347
790,0.26617,0.25133,0.01305,0.00178,0.84375,1.00000,0.90000,0.0001337
791,0.30568,0.29091,0.01350,0.00127,0.84375,1.00000,0.90000,0.0001327
792,0.30954,0.29498,0.01349,0.00107,0.84375,1.00000,0.90000,0.0001316
793,0.27802,0.26239,0.01473,0.00090,0.84375,1.00000,0.90000,0.0001306
794,0.26215,0.24644,0.01465,0.00106,0.84375,1.00000,0.90000,0.0001296
795,0.26705,0.25201,0.01396,0.00107,0.84375,1.00000,0.90000,0.0001286
796,0.26610,0.25088,0.01425,0.00096,0.84375,1.00000,0.90000,0.0001276
797,0.31659,0.30162,0.01351,0.00146,0.84375,1.00000,0.90000,0.0001266
798,0.29353,0.27814,0.01438,0.00100,0.84375,1.00000,0.90000,0.0001256
799,0.29925,0.28334,0.01494,0.00097,0.84375,1.00000,0.90000,0.0001246
800,0.31189,0.29164,0.01929,0.00096,0.84097,1.00000,0.90613,0.0001236
801,0.28272,0.26802,0.01383,0.00087,0.84097,1.00000,0.90613,0.0001226
802,0.27402,0.25960,0.01354,0.00088,0.84097,1.00000,0.90613,0.0001216
803,0.28707,0.27280,0.01336,0.00092,0.84097,1.00000,0.90613,0.0001206
804,0.29910,0.28302,0.01511,0.00097,0.84097,1.00000,0.90613,0.0001197
805,0.30342,0.28994,0.01238,0.00110,0.84097,1.00000,0.90613,0.0001187
806,0.27578,0.26283,0.01201,0.00094,0.84097,1.00000,0.90613,0.0001177
807,0.28182,0.26809,0.01273,0.00100,0.84097,1.00000,0.90613,0.0001167
808,0.28725,0.26999,0.01554,0.00172,0.84097,1.00000,0.90613,0.0001158
809,0.29995,0.28697,0.01179,0.00119,0.84097,1.00000,0.90613,0.0001148
810,0.27305,0.25844,0.01365,0.00096,0.90625,1.00000,0.94762,0.0001139
811,0.28279,0.26881,0.01295,0.00103,0.90625,1.00000,0.94762,0.0001129
812,0.25699,0.24364,0.01242,0.00094,0.90625,1.00000,0.94762,0.0001120
813,0.30564,0.29209,0.01254,0.00101,0.90625,1.00000,0.94762,0.0001110
814,0.27060,0.25639,0.01330,0.00090,0.90625,1.00000,0.94762,0.0001101
815,0.28246,0.26767,0.01378,0.00101,0.90625,1.00000,0.94762,0.0001092
816,0.29364,0.27683,0.01558,0.00124,0.90625,1.00000,0.94762,0.0001082
817,0.27160,0.25766,0.01304,0.00090,0.90625,1.00000,0.94762,0.0001073
818,0.29164,0.27543,0.01534,0.00087,0.90625,1.00000,0.94762,0.0001064
819,0.26483,0.24967,0.01426,0.00090,0.90625,1.00000,0.94762,0.0001055
820,0.29220,0.27726,0.01371,0.00123,0.85417,1.00000,0.91833,0.0001045
821,0.24867,0.23573,0.01202,0.00092,0.85417,1.00000,0.91833,0.0001036
822,0.30744,0.28937,0.01698,0.00108,0.85417,1.00000,0.91833,0.0001027
823,0.25943,0.24633,0.01224,0.00085,0.85417,1.00000,0.91833,0.0001018
824,0.30178,0.28452,0.01632,0.00094,0.85417,1.00000,0.91833,0.0001009
825,0.27126,0.25609,0.01426,0.00091,0.85417,1.00000,0.91833,0.0001000
826,0.26537,0.24889,0.01539,0.00108,0.85417,1.00000,0.91833,0.0000991
827,0.25807,0.24500,0.01225,0.00083,0.85417,1.00000,0.91833,0.0000982
828,0.28021,0.26514,0.01397,0.00110,0.85417,1.00000,0.91833,0.0000974
829,0.27142,0.25525,0.01513,0.00105,0.85417,1.00000,0.91833,0.0000965
830,0.29745,0.27719,0.01927,0.00099,0.84097,1.00000,0.90613,0.0000956
831,0.26053,0.24332,0.01622,0.00099,0.84097,1.00000,0.90613,0.0000947
832,0.24133,0.22715,0.01332,0.00085,0.84097,1.00000,0.90613,0.0000939
833,0.28044,0.26213,0.01721,0.00110,0.84097,1.00000,0.90613,0.0000930
834,0.26597,0.25116,0.01339,0.00142,0.84097,1.00000,0.90613,0.0000921
835,0.25549,0.24085,0.01374,0.00090,0.84097,1.00000,0.90613,0.0000913
836,0.26255,0.24955,0.01196,0.00104,0.84097,1.00000,0.90613,0.0000904
837,0.27873,0.26491,0.01257,0.00124,0.84097,1.00000,0.90613,0.0000896
838,0.27937,0.26293,0.01553,0.00091,0.84097,1.00000,0.90613,0.0000887
839,0.27241,0.25803,0.01348,0.00091,0.84097,1.00000,0.90613,0.0000879
840,0.27149,0.25664,0.01359,0.00127,0.81667,1.00000,0.89154,0.0000871
841,0.23256,0.21736,0.01427,0.00093,0.81667,1.00000,0.89154,0.0000862
842,0.26618,0.25172,0.01356,0.00090,0.81667,1.00000,0.89154,0.0000854
843,0.27144,0.25434,0.01624,0.00086,0.81667,1.00000,0.89154,0.0000846
844,0.26279,0.24845,0.01354,0.00080,0.81667,1.00000,0.89154,0.0000838
845,0.24660,0.23324,0.01250,0.00086,0.81667,1.00000,0.89154,0.0000829
846,0.23766,0.22073,0.01620,0.00073,0.81667,1.00000,0.89154,0.0000821
847,0.25527,0.24151,0.01299,0.00077,0.81667,1.00000,0.89154,0.0000813
848,0.24273,0.22805,0.01384,0.00083,0.81667,1.00000,0.89154,0.0000805
849,0.24433,0.23058,0.01293,0.00082,0.81667,1.00000,0.89154,0.0000797
850,0.26727,0.25437,0.01215,0.00076,0.88194,1.00000,0.93304,0.0000789
851,0.26376,0.25021,0.01280,0.00075,0.88194,1.00000,0.93304,0.0000781
852,0.24604,0.23248,0.01267,0.00089,0.88194,1.00000,0.93304,0.0000774
853,0.23610,0.21719,0.01809,0.00082,0.88194,1.00000,0.93304,0.0000766
854,0.24592,0.23291,0.01231,0.00070,0.88194,1.00000,0.93304,0.0000758
855,0.26591,0.24986,0.01439,0.00166,0.88194,1.00000,0.93304,0.0000750
856,0.22417,0.20755,0.01588,0.00073,0.88194,1.00000,0.93304,0.0000743
857,0.22121,0.20763,0.01275,0.00083,0.88194,1.00000,0.93304,0.0000735
858,0.25597,0.24223,0.01302,0.00073,0.88194,1.00000,0.93304,0.0000727
859,0.27208,0.25663,0.01427,0.00118,0.88194,1.00000,0.93304,0.0000720
860,0.24632,0.23246,0.01307,0.00080,0.88194,1.00000,0.93304,0.0000712
861,0.23524,0.22278,0.01172,0.00074,0.88194,1.00000,0.93304,0.0000705
862,0.23428,0.22110,0.01244,0.00074,0.88194,1.00000,0.93304,0.0000697
863,0.24620,0.23329,0.01194,0.00098,0.88194,1.00000,0.93304,0.0000690
864,0.23250,0.21736,0.01439,0.00075,0.88194,1.00000,0.93304,0.0000683
865,0.24140,0.22696,0.01241,0.00203,0.88194,1.00000,0.93304,0.0000675
866,0.23769,0.22502,0.01194,0.00073,0.88194,1.00000,0.93304,0.0000668
867,0.23474,0.21999,0.01397,0.00078,0.88194,1.00000,0.93304,0.0000661
868,0.24739,0.23447,0.01220,0.00073,0.88194,1.00000,0.93304,0.0000654
869,0.23422,0.21634,0.01152,0.00637,0.88194,1.00000,0.93304,0.0000647
870,0.23354,0.22015,0.01251,0.00087,0.88194,1.00000,0.93304,0.0000640
871,0.26974,0.25573,0.01326,0.00075,0.88194,1.00000,0.93304,0.0000632
872,0.22044,0.20874,0.01102,0.00068,0.88194,1.00000,0.93304,0.0000625
873,0.25792,0.24327,0.01126,0.00338,0.88194,1.00000,0.93304,0.0000619
874,0.22538,0.21114,0.01349,0.00076,0.88194,1.00000,0.93304,0.0000612
875,0.24454,0.22749,0.01371,0.00333,0.88194,1.00000,0.93304,0.0000605
876,0.22109,0.20937,0.01111,0.00061,0.88194,1.00000,0.93304,0.0000598
877,0.22328,0.20880,0.01370,0.00078,0.88194,1.00000,0.93304,0.0000591
878,0.24922,0.23496,0.01355,0.00072,0.88194,1.00000,0.93304,0.0000584
879,0.21818,0.20372,0.01369,0.00077,0.88194,1.00000,0.93304,0.0000578
880,0.23076,0.21648,0.01329,0.00099,0.88194,1.00000,0.93304,0.0000571
881,0.25014,0.23556,0.01363,0.00095,0.88194,1.00000,0.93304,0.0000565
882,0.24011,0.22667,0.01252,0.00091,0.88194,1.00000,0.93304,0.0000558
883,0.23793,0.22571,0.01153,0.00069,0.88194,1.00000,0.93304,0.0000551
884,0.20219,0.18841,0.01294,0.00085,0.88194,1.00000,0.93304,0.0000545
885,0.22415,0.21258,0.01093,0.00064,0.88194,1.00000,0.93304,0.0000539
886,0.22526,0.21046,0.01385,0.00094,0.88194,1.00000,0.93304,0.0000532
887,0.22981,0.21694,0.01201,0.00086,0.88194,1.00000,0.93304,0.0000526
888,0.23152,0.21835,0.01247,0.00070,0.88194,1.00000,0.93304,0.0000520
889,0.23734,0.22032,0.01631,0.00071,0.88194,1.00000,0.93304,0.0000513
890,0.21218,0.19979,0.01174,0.00065,0.88194,1.00000,0.93304,0.0000507
891,0.21847,0.20522,0.01207,0.00118,0.88194,1.00000,0.93304,0.0000501
892,0.22357,0.20767,0.01514,0.00076,0.88194,1.00000,0.93304,0.0000495
893,0.21159,0.19771,0.01305,0.00083,0.88194,1.00000,0.93304,0.0000489
894,0.21360,0.19977,0.01315,0.00068,0.88194,1.00000,0.93304,0.0000483
895,0.24325,0.22858,0.01389,0.00078,0.88194,1.00000,0.93304,0.0000477
896,0.22973,0.21574,0.01311,0.00087,0.88194,1.00000,0.93304,0.0000471
897,0.20900,0.19548,0.01290,0.00062,0.88194,1.00000,0.93304,0.0000465
898,0.22241,0.20468,0.01700,0.00073,0.88194,1.00000,0.93304,0.0000459
899,0.21656,0.20352,0.01235,0.00068,0.88194,1.00000,0.93304,0.0000453
900,0.21465,0.20188,0.01212,0.00064,0.88194,1.00000,0.93304,0.0000448
901,0.26748,0.25388,0.01277,0.00083,0.88194,1.00000,0.93304,0.0000442
902,0.21832,0.20576,0.01189,0.00067,0.88194,1.00000,0.93304,0.0000436
903,0.21499,0.20177,0.01252,0.00071,0.88194,1.00000,0.93304,0.0000431
904,0.25576,0.24103,0.01257,0.00216,0.88194,1.00000,0.93304,0.0000425
905,0.20051,0.18803,0.01182,0.00065,0.88194,1.00000,0.93304,0.0000420
906,0.22428,0.21221,0.01128,0.00079,0.88194,1.00000,0.93304,0.0000414
907,0.21046,0.19857,0.01127,0.00062,0.88194,1.00000,0.93304,0.0000409
908,0.20489,0.19162,0.01256,0.00071,0.88194,1.00000,0.93304,0.0000403
909,0.21967,0.20119,0.01778,0.00070,0.88194,1.00000,0.93304,0.0000398
910,0.20908,0.19659,0.01184,0.00066,0.88194,1.00000,0.93304,0.0000393
911,0.20370,0.19006,0.01301,0.00063,0.88194,1.00000,0.93304,0.0000387
912,0.22924,0.21661,0.01191,0.00071,0.88194,1.00000,0.93304,0.0000382
913,0.22774,0.21319,0.01178,0.00277,0.88194,1.00000,0.93304,0.0000377
914,0.21760,0.20575,0.01119,0.00066,0.88194,1.00000,0.93304,0.0000372
915,0.21376,0.20045,0.01267,0.00064,0.88194,1.00000,0.93304,0.0000367
916,0.20245,0.19074,0.01110,0.00061,0.88194,1.00000,0.93304,0.0000362
917,0.23537,0.22224,0.01240,0.00074,0.88194,1.00000,0.93304,0.0000357
918,0.22354,0.21010,0.01273,0.00071,0.88194,1.00000,0.93304,0.0000352
919,0.21146,0.19721,0.01347,0.00078,0.88194,1.00000,0.93304,0.0000347
920,0.20351,0.19184,0.01107,0.00060,0.88194,1.00000,0.93304,0.0000342
921,0.22635,0.21281,0.01261,0.00094,0.88194,1.00000,0.93304,0.0000337
922,0.21661,0.20154,0.01286,0.00220,0.88194,1.00000,0.93304,0.0000333
923,0.23547,0.22143,0.01338,0.00065,0.88194,1.00000,0.93304,0.0000328
924,0.22141,0.20853,0.01216,0.00071,0.88194,1.00000,0.93304,0.0000323
925,0.22076,0.19875,0.02128,0.00073,0.88194,1.00000,0.93304,0.0000319
926,0.18673,0.17391,0.01218,0.00063,0.88194,1.00000,0.93304,0.0000314
927,0.20851,0.19554,0.01238,0.00058,0.88194,1.00000,0.93304,0.0000310
928,0.19664,0.18197,0.01396,0.00072,0.88194,1.00000,0.93304,0.0000305
929,0.20145,0.18803,0.01283,0.00060,0.88194,1.00000,0.93304,0.0000301
930,0.19987,0.18659,0.01266,0.00062,0.88194,1.00000,0.93304,0.0000297
931,0.19660,0.18416,0.01158,0.00085,0.88194,1.00000,0.93304,0.0000292
932,0.20786,0.19466,0.01240,0.00079,0.88194,1.00000,0.93304,0.0000288
933,0.22325,0.20954,0.01314,0.00058,0.88194,1.00000,0.93304,0.0000284
934,0.21644,0.20265,0.01306,0.00072,0.88194,1.00000,0.93304,0.0000280
935,0.20925,0.19566,0.01305,0.00054,0.88194,1.00000,0.93304,0.0000275
936,0.21710,0.20273,0.01362,0.00076,0.88194,1.00000,0.93304,0.0000271
937,0.20489,0.18990,0.01433,0.00066,0.88194,1.00000,0.93304,0.0000267
938,0.21398,0.19869,0.01465,0.00063,0.88194,1.00000,0.93304,0.0000263
939,0.19929,0.18794,0.01074,0.00061,0.88194,1.00000,0.93304,0.0000259
940,0.21406,0.19858,0.01243,0.00306,0.88194,1.00000,0.93304,0.0000256
941,0.18544,0.17261,0.01217,0.00066,0.88194,1.00000,0.93304,0.0000252
942,0.22027,0.20560,0.01388,0.00079,0.88194,1.00000,0.93304,0.0000248
943,0.20934,0.19810,0.01061,0.00063,0.88194,1.00000,0.93304,0.0000244
944,0.19810,0.18417,0.01328,0.00065,0.88194,1.00000,0.93304,0.0000240
945,0.21182,0.19454,0.01667,0.00061,0.88194,1.00000,0.93304,0.0000237
946,0.18685,0.17444,0.01169,0.00072,0.88194,1.00000,0.93304,0.0000233
947,0.17885,0.16667,0.01160,0.00058,0.88194,1.00000,0.93304,0.0000230
948,0.18850,0.17610,0.01181,0.00059,0.88194,1.00000,0.93304,0.0000226
949,0.19623,0.18451,0.01108,0.00064,0.88194,1.00000,0.93304,0.0000223
950,0.20373,0.19035,0.01281,0.00058,0.88194,1.00000,0.93304,0.0000219
951,0.20535,0.19259,0.01215,0.00060,0.88194,1.00000,0.93304,0.0000216
952,0.18410,0.17236,0.01117,0.00057,0.88194,1.00000,0.93304,0.0000213
953,0.20905,0.19531,0.01320,0.00055,0.88194,1.00000,0.93304,0.0000209
954,0.17994,0.16731,0.01197,0.00066,0.88194,1.00000,0.93304,0.0000206
955,0.18599,0.17389,0.01154,0.00056,0.88194,1.00000,0.93304,0.0000203
956,0.20178,0.18900,0.01220,0.00058,0.88194,1.00000,0.93304,0.0000200
957,0.17844,0.16548,0.01235,0.00061,0.88194,1.00000,0.93304,0.0000197
958,0.20434,0.19116,0.01262,0.00057,0.88194,1.00000,0.93304,0.0000194
959,0.19343,0.17990,0.01295,0.00057,0.88194,1.00000,0.93304,0.0000191
960,0.23759,0.21880,0.01144,0.00735,0.88194,1.00000,0.93304,0.0000188
961,0.20817,0.19535,0.01222,0.00060,0.88194,1.00000,0.93304,0.0000185
962,0.22886,0.20691,0.01955,0.00240,0.88194,1.00000,0.93304,0.0000182
963,0.21059,0.19624,0.01365,0.00070,0.88194,1.00000,0.93304,0.0000179
964,0.18771,0.17503,0.01204,0.00063,0.88194,1.00000,0.93304,0.0000176
965,0.21361,0.20084,0.01212,0.00065,0.88194,1.00000,0.93304,0.0000174
966,0.22397,0.21113,0.01228,0.00056,0.88194,1.00000,0.93304,0.0000171
967,0.19348,0.18145,0.01150,0.00054,0.88194,1.00000,0.93304,0.0000168
968,0.19886,0.18623,0.01202,0.00061,0.88194,1.00000,0.93304,0.0000166
969,0.20603,0.19294,0.01254,0.00055,0.88194,1.00000,0.93304,0.0000163
970,0.19875,0.18602,0.01212,0.00061,0.88194,1.00000,0.93304,0.0000161
971,0.21710,0.20459,0.01195,0.00055,0.88194,1.00000,0.93304,0.0000159
